DEBUG 2017-07-23 16:59:19,127 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Configuration.Host.IHostSettingsAppService' with service name 'app/hostSettings'.
DEBUG 2017-07-23 16:59:19,128 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Common.ICommonLookupAppService' with service name 'app/commonLookup'.
DEBUG 2017-07-23 16:59:19,129 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Chat.IChatAppService' with service name 'app/chat'.
DEBUG 2017-07-23 16:59:19,131 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Caching.ICachingAppService' with service name 'app/caching'.
DEBUG 2017-07-23 16:59:19,132 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Authorization.Users.IUserLinkAppService' with service name 'app/userLink'.
DEBUG 2017-07-23 16:59:19,133 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Authorization.Users.IUserLoginAppService' with service name 'app/userLogin'.
DEBUG 2017-07-23 16:59:19,134 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Authorization.Users.IUserAppService' with service name 'app/user'.
DEBUG 2017-07-23 16:59:19,136 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Authorization.Users.Profile.IProfileAppService' with service name 'app/profile'.
DEBUG 2017-07-23 16:59:19,137 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Authorization.Roles.IRoleAppService' with service name 'app/role'.
DEBUG 2017-07-23 16:59:19,138 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Authorization.Permissions.IPermissionAppService' with service name 'app/permission'.
DEBUG 2017-07-23 16:59:19,140 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'MyCompanyName.AbpZeroTemplate.Auditing.IAuditLogAppService' with service name 'app/auditLog'.
DEBUG 2017-07-23 16:59:41,421 [13   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"837103a5-cd9b-4a14-93b0-4970883949c3","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-07-23T08:59:41.4061105Z","Properties":{}}
DEBUG 2017-07-23 16:59:41,701 [10   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: 837103a5-cd9b-4a14-93b0-4970883949c3
DEBUG 2017-07-23 17:00:00,389 [10   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: 837103a5-cd9b-4a14-93b0-4970883949c3
DEBUG 2017-07-23 17:00:02,543 [13   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"41bf1bc0-9ab4-482e-80ef-98e3d89c0b5a","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-07-23T09:00:02.5431159Z","Properties":{}}
DEBUG 2017-07-23 17:00:02,552 [16   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: 41bf1bc0-9ab4-482e-80ef-98e3d89c0b5a
DEBUG 2017-07-23 17:00:50,604 [9    ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: 41bf1bc0-9ab4-482e-80ef-98e3d89c0b5a
DEBUG 2017-07-23 17:00:52,848 [15   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"db53b64c-d487-4cb2-bcc7-870f97fe8f18","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-07-23T09:00:52.8481251Z","Properties":{}}
DEBUG 2017-07-23 17:00:52,857 [18   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: db53b64c-d487-4cb2-bcc7-870f97fe8f18
DEBUG 2017-07-23 17:00:54,974 [9    ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: db53b64c-d487-4cb2-bcc7-870f97fe8f18
DEBUG 2017-07-23 17:00:57,034 [14   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"24b49a4b-434e-4e45-bf13-9c594d396730","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-07-23T09:00:57.0341297Z","Properties":{}}
DEBUG 2017-07-23 17:00:57,041 [18   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: 24b49a4b-434e-4e45-bf13-9c594d396730
WARN  2017-07-23 17:01:20,051 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'AuditLogImpersonatedOperationInfo' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,056 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'CustomData' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,058 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'None' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,279 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'LinkedAccounts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,281 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'LoginAttempts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,284 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'ManageAccounts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,285 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'SetAllAsRead' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,287 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'SetAsRead' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,288 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'ThereIsNoNotification' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,290 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'SeeAllNotifications' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,330 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,373 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'ChatUserSearch_Hint' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,374 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'FilterOrAddUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,376 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'AddFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,377 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'Friends' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,378 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'YouDontHaveAnyFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,379 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'BlockedUsers' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,380 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'YouDontHaveAnyBlockedFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,382 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'BlockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,383 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'UnblockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,384 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'UnblockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:20,386 [38   ] naries.DictionaryBasedLocalizationSource - Can not find 'TypeAMessageHere' in localization source 'AbpZeroTemplate'!
DEBUG 2017-07-23 17:01:20,472 [31   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: 24b49a4b-434e-4e45-bf13-9c594d396730
WARN  2017-07-23 17:01:21,612 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'MainMenu' in localization source 'Abp'!
WARN  2017-07-23 17:01:21,618 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:21,628 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
DEBUG 2017-07-23 17:01:22,675 [37   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"b16245f8-5977-4468-b35d-daf4a24275b1","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-07-23T09:01:22.6751324Z","Properties":{}}
DEBUG 2017-07-23 17:01:22,690 [40   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: b16245f8-5977-4468-b35d-daf4a24275b1
WARN  2017-07-23 17:01:43,474 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Appearance' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,478 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Security' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,590 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Timezone' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,596 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UploadLogo_Info' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,597 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Upload' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,598 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Clear' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,599 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UploadCSS_Info' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,601 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Upload' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,602 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Clear' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,745 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'PasswordComplexity' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,746 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UseDefaultSettings' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,748 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'MinPasswordLength' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,749 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'MaxPasswordLength' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,750 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UseNumbers' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,751 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UseUpperCaseLetters' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,752 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UseLowerCaseLetters' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,754 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UsePunctuations' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,755 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'MinPasswordLength' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,756 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'MaxPasswordLength' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,757 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UseNumbers' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,759 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UseUpperCaseLetters' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,760 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UseLowerCaseLetters' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,761 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UsePunctuations' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,762 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UserLockOut' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,764 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'EnableUserAccountLockingOnFailedLoginAttemts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,765 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'MaxFailedAccessAttemptsBeforeLockout' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:43,767 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'DefaultAccountLockoutDurationAsSeconds' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,156 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'LinkedAccounts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,158 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'LoginAttempts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,161 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'ManageAccounts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,162 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'SetAllAsRead' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,164 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'SetAsRead' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,165 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'ThereIsNoNotification' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,167 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'SeeAllNotifications' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,208 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,253 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'ChatUserSearch_Hint' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,254 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'FilterOrAddUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,256 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'AddFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,257 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'Friends' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,258 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'YouDontHaveAnyFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,259 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'BlockedUsers' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,261 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'YouDontHaveAnyBlockedFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,262 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'BlockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,264 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UnblockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,265 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'UnblockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:44,266 [32   ] naries.DictionaryBasedLocalizationSource - Can not find 'TypeAMessageHere' in localization source 'AbpZeroTemplate'!
DEBUG 2017-07-23 17:01:44,345 [31   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: b16245f8-5977-4468-b35d-daf4a24275b1
WARN  2017-07-23 17:01:45,496 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'MainMenu' in localization source 'Abp'!
WARN  2017-07-23 17:01:45,500 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:01:45,510 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
DEBUG 2017-07-23 17:01:46,487 [66   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"87997323-94f7-485b-8996-ee8ae65b67c6","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-07-23T09:01:46.4871897Z","Properties":{}}
DEBUG 2017-07-23 17:01:46,505 [31   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: 87997323-94f7-485b-8996-ee8ae65b67c6
WARN  2017-07-23 17:02:24,844 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:24,845 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnitsHeaderInfo' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:24,847 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationTree' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:24,848 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'AddRootUnit' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:24,849 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'NoOrganizationUnitDefinedYet' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:24,850 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'Members' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:24,852 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'AddMember' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:24,853 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'SelectAnOrganizationUnitToSeeMembers' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,025 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'LinkedAccounts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,027 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'LoginAttempts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,030 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'ManageAccounts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,031 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'SetAllAsRead' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,033 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'SetAsRead' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,034 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'ThereIsNoNotification' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,035 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'SeeAllNotifications' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,075 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,119 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'ChatUserSearch_Hint' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,120 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'FilterOrAddUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,121 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'AddFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,123 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'Friends' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,124 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'YouDontHaveAnyFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,125 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'BlockedUsers' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,126 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'YouDontHaveAnyBlockedFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,128 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'BlockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,129 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'UnblockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,130 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'UnblockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:25,131 [35   ] naries.DictionaryBasedLocalizationSource - Can not find 'TypeAMessageHere' in localization source 'AbpZeroTemplate'!
DEBUG 2017-07-23 17:02:25,218 [31   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: 87997323-94f7-485b-8996-ee8ae65b67c6
WARN  2017-07-23 17:02:26,484 [68   ] naries.DictionaryBasedLocalizationSource - Can not find 'MainMenu' in localization source 'Abp'!
WARN  2017-07-23 17:02:26,488 [68   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:26,498 [68   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
DEBUG 2017-07-23 17:02:27,427 [31   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"fae3e5e3-94d9-44ab-8b98-0f8d454d0863","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-07-23T09:02:27.4271923Z","Properties":{}}
DEBUG 2017-07-23 17:02:27,447 [31   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: fae3e5e3-94d9-44ab-8b98-0f8d454d0863
WARN  2017-07-23 17:02:44,965 [78   ] naries.DictionaryBasedLocalizationSource - Can not find 'LinkedAccounts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:44,967 [78   ] naries.DictionaryBasedLocalizationSource - Can not find 'LinkNewAccount' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:53,340 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'MainMenu' in localization source 'Abp'!
WARN  2017-07-23 17:02:53,351 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:02:53,361 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:02,270 [33   ] naries.DictionaryBasedLocalizationSource - Can not find 'MainMenu' in localization source 'Abp'!
WARN  2017-07-23 17:03:02,408 [33   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:02,418 [33   ] naries.DictionaryBasedLocalizationSource - Can not find 'OrganizationUnits' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,281 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'SetAllAsRead' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,283 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'SetAsRead' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,284 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'ThereIsNoNotification' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,285 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'SeeAllNotifications' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,286 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'YouCanBackToYourAccount' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,287 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'BackToMyAccount' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,289 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'LinkedAccounts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,290 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'ManageAccounts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,292 [34   ] naries.DictionaryBasedLocalizationSource - Can not find 'LoginAttempts' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,938 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'ChatUserSearch_Hint' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,941 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'FilterOrAddUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,943 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'AddFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,945 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Friends' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,947 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'YouDontHaveAnyFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,948 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'BlockedUsers' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,949 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'YouDontHaveAnyBlockedFriend' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,950 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'BlockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,951 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'UnblockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,952 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'UnblockUser' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:03,953 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'TypeAMessageHere' in localization source 'AbpZeroTemplate'!
DEBUG 2017-07-23 17:03:04,262 [87   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"1c7cb441-ff3f-4e24-8994-699a55950db7","IpAddress":"::1","TenantId":1,"UserId":2,"ConnectTime":"2017-07-23T09:03:04.2623932Z","Properties":{}}
DEBUG 2017-07-23 17:03:04,271 [88   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: 1c7cb441-ff3f-4e24-8994-699a55950db7
WARN  2017-07-23 17:03:18,954 [88   ] naries.DictionaryBasedLocalizationSource - Can not find 'FilterByRole' in localization source 'AbpZeroTemplate'!
WARN  2017-07-23 17:03:21,111 [83   ] naries.DictionaryBasedLocalizationSource - Can not find 'PhoneNumber' in localization source 'AbpZeroTemplate'!
